"","a","p","y1","y2","y3","y4","c"
"5254",14,3,-2.23891464752497,-4.54364551094553,-1.65871831117231,3.15621285095615,-11
"5255",15,3,-2.14415823835638,-4.06155321663265,-2.78586659489098,3.11653866358965,-12
"5256",16,3,-1.39165903479254,-4.52504530388938,-4.25525289205178,2.53000166049733,-13
"5257",17,3,-3.94481578135041,-4.88324114801951,-1.58791431658183,2.40844952618141,-14
"5258",18,3,-3.98011012081875,-4.60586334923902,-3.80066761060562,3.1016066353806,-15
"5259",19,3,-2.97777530983579,-5.53878596631648,-4.49467895598902,3.72643154022212,-16
"5260",20,3,-4.15899575871282,-4.68470997812576,-3.32325681817279,2.09588359983538,-17
"5261",1,4,3.84567035868667,-0.210605131681564,0.535078113187734,1.95497937655687,3
"5262",2,4,0.164663201796748,1.12450049250149,3.8629070346713,0.197580090408431,2
"5263",3,4,0.847137727853548,1.49113269636064,2.37046320297734,0.156604653161801,1
"5264",4,4,0.394797320318811,0.465828806044314,1.73302284985833,0.0764243095143198,0
"5265",5,4,1.19837859318965,0.183066091699266,0.424036345316917,2.17129447375197,-1
"5266",6,4,0.045714217208789,0.373504546648054,-0.286978075381219,0.508068520941366,-2
"5267",7,4,1.54748991769796,-0.498405358913545,-1.50917556639744,3.59270721216564,-3
"5268",8,4,1.73800857236827,-2.84240817760387,1.27144757010923,0.792130371212849,-4
"5269",9,4,1.22110516866377,0.228395278132465,0.533143417604022,3.86220952995179,-5
"5270",10,4,-2.2054777539258,0.87939576435042,-2.16752919977902,2.73956390354231,-6
"5271",11,4,0.516750875209326,-1.22952484264581,-1.46477585672704,3.1763371804854,-7
"5272",12,4,1.28064984687856,-2.21875852563368,-1.07893829363671,2.7033173791296,-8
"5273",13,4,0.0486013288556301,-2.61490431987503,-0.944009715990697,1.0848848841958,-9
"5274",14,4,-0.00526602030798129,-2.51914655405244,-1.49596813750318,2.36978212070241,-10
"5275",15,4,-1.63386837332991,-3.03725598734728,-2.31067655923968,1.23835228276559,-11
"5276",16,4,-2.16660028667442,-3.86604864958105,-1.98971314608145,3.75699286602267,-12
"5277",17,4,-1.16415081697383,-3.92357539893376,-2.58034011764457,1.00019047301886,-13
"5278",18,4,-3.39586295576637,-5.04270552441012,-4.0524939330392,2.97157398082403,-14
"5279",19,4,-2.71450076847096,-3.8558652396217,-3.43572184863855,1.95866671583501,-15
"5280",20,4,-2.05879126515746,-5.72980642642499,-5.32217809354713,2.01334204397298,-16
"5281",1,5,3.41742945823184,2.04089970343108,0.95688084393662,1.51323778163507,4
"5282",2,5,1.69297604943457,3.80169147729394,1.28535875409725,2.24284361435903,3
"5283",3,5,2.50961980784457,-0.190684042616855,0.656632337782618,2.05870471064482,2
"5284",4,5,1.76659134301348,-0.714792866506391,1.8606228678282,2.15235000763825,1
"5285",5,5,2.28253797766912,1.2759124540769,1.02264965616192,-0.62847907097796,0
"5286",6,5,-0.667801126833073,-1.30765261900076,0.150548230369498,2.51382712513589,-1
"5287",7,5,1.36340669626243,0.172077279924884,0.442508557843511,1.050654532577,-2
"5288",8,5,-0.0500087056261349,-1.19712647791613,1.20536569834351,1.31193929805728,-3
"5289",9,5,2.00956292286013,-1.80645936712612,-0.828036776868828,2.52672334441246,-4
"5290",10,5,-0.00684163511323688,-2.75620927399636,1.47277395631001,1.64647024716731,-5
"5291",11,5,1.12894076859687,-1.09129297561428,-0.0752150429192055,1.40703075250384,-6
"5292",12,5,1.18459765764654,-1.29517362391679,0.268318771963798,3.96528829006325,-7
"5293",13,5,0.1917055953427,-2.81184527173718,0.0795375912854761,3.05323515796346,-8
"5294",14,5,-0.874282074351518,-2.66821526625913,-0.772065389388487,4.02493838755477,-9
"5295",15,5,-1.17303416039457,-4.6697641850224,-0.63967670859307,3.82984926040288,-10
"5296",16,5,-0.921768880280044,-2.52888015982158,-3.11048376236459,2.99013740265256,-11
"5297",17,5,-0.0740814343862357,-4.86825892515714,-1.86945161396516,4.57774500736468,-12
"5298",18,5,-1.86749754263827,-3.01614541173336,-3.03926304325293,3.3123334662097,-13
"5299",19,5,-2.9243445043398,-4.84269123593001,-2.32122576734675,2.42459649342172,-14
"5300",20,5,-2.06143182187074,-3.5099923059132,-3.70142283744303,3.78619451130623,-15
"5301",1,6,4.3108445293135,2.46813925641684,3.38576742758285,0.348645381356914,5
"5302",2,6,2.3991803859387,3.01143897869092,3.13944822475701,2.75989032504356,4
"5303",3,6,3.76699432943752,2.27095222877804,2.35411589714056,1.84465917410018,3
"5304",4,6,2.92486132101198,1.80969798683063,0.98697727526083,-0.15052948269583,2
"5305",5,6,2.85532457546502,1.46543695473814,2.31836883281744,2.17736488800639,1
"5306",6,6,1.50441631491658,1.00144434613001,1.44019312528209,1.71061479367643,0
"5307",7,6,2.55844222178718,0.423810160658589,1.35961362842613,0.511716378481931,-1
"5308",8,6,2.73273136119044,2.12960359437733,0.599669891162981,2.51906409654943,-2
"5309",9,6,1.81900452258942,-0.915251391819148,1.97611789644724,4.50734043314241,-3
"5310",10,6,1.95440394588853,-0.67905503149466,0.785203543555104,2.80295894713479,-4
"5311",11,6,0.689731843009869,-1.61838202192336,0.920140831656337,2.8282663114317,-5
"5312",12,6,0.966268049027139,-0.35744913414738,-0.475643382869598,3.7728914799824,-6
"5313",13,6,-0.136895854305139,-0.645542667831937,-0.204153337753323,1.22917252720689,-7
"5314",14,6,1.6259969525021,-1.3678345498063,0.356497395217182,3.05866262058334,-8
"5315",15,6,-0.612916896361348,-3.95968183685871,-0.830386803837129,2.79623758385242,-9
"5316",16,6,0.330676233676498,-2.1847472730675,-1.92105477698673,4.04918320614475,-10
"5317",17,6,-0.792945065414438,-2.81542296592808,-0.491837103614067,4.9349176201486,-11
"5318",18,6,0.360037835781737,-3.84736845384947,-1.74121902998527,3.21777212193792,-12
"5319",19,6,-0.626915163429695,-2.60442397160551,-0.563847170297028,5.09311582710989,-13
"5320",20,6,-2.37788370878888,-4.87436122542334,-2.51258525857049,2.90668241002753,-14
"5321",1,7,3.4961086796982,5.05482965059806,0.0871508968461581,2.26601630825074,6
"5322",2,7,5.49979016090385,5.51111441745887,0.259291223243654,2.54480880010268,5
"5323",3,7,4.04830559898146,3.57140605470299,1.26167387506302,2.27995601819735,4
"5324",4,7,2.67841746024737,3.1435993712203,2.27419497239237,0.506661819890142,3
"5325",5,7,3.46843383122924,1.97230785678221,1.62431151452752,2.03316762595219,2
"5326",6,7,4.36847782061555,0.492807716085597,2.32585698702698,3.35960830110902,1
"5327",7,7,3.21105416120429,1.64856591072581,0.975128793486034,5.29492590728149,0
"5328",8,7,3.96671148125894,0.342747289175822,1.73158895941697,1.63386054401188,-1
"5329",9,7,2.84374931450491,0.561063151244179,-0.419280926128788,2.25552956296487,-2
"5330",10,7,1.95045577203001,0.137669397137396,2.64404892242436,3.73903685193702,-3
"5331",11,7,1.91957974749811,2.56612197140984,0.415679313373237,4.42139278167623,-4
"5332",12,7,2.90155635310432,-0.0554216858075292,-0.439556444151825,2.09459177012148,-5
"5333",13,7,2.34001275823828,0.430093222071739,0.273796646889134,3.84927439134438,-6
"5334",14,7,0.847734415953276,-0.881248079692473,-0.222499428817699,3.56251206117654,-7
"5335",15,7,-0.817736195718055,-2.17283011351436,-0.105995834926959,3.02497435185357,-8
"5336",16,7,-1.29907606536805,-1.43354153912656,-0.520984824426023,3.08094091740378,-9
"5337",17,7,2.12747441399737,-2.55328225596469,-1.70453759956672,2.63790044439658,-10
"5338",18,7,-0.551933261746435,-3.66257663275776,-1.51760738414969,4.22793342351643,-11
"5339",19,7,-0.764502039130717,-3.20155499832353,-1.75601405611914,2.04582659630221,-12
"5340",20,7,-2.91567765682084,-3.16642939984736,-2.01108959467201,4.12793018180764,-13
"5341",1,8,4.31663438339871,5.11188675528766,3.16143303937492,2.60031310714386,7
"5342",2,8,4.17145406743861,5.7572749763755,3.71301166703774,1.55818305914984,6
"5343",3,8,3.43395628353316,2.77043188546528,2.41062920114464,2.82870567953957,5
"5344",4,8,4.21748878286284,4.53099627317009,2.11650514350919,2.46028061958685,4
"5345",5,8,2.26730490666748,3.16918620505514,2.52007375104887,3.17617647194134,3
"5346",6,8,3.70264403792571,3.61791534052848,1.59429548083148,2.64242221114892,2
"5347",7,8,3.87223604076057,2.26453597117554,1.51623618370116,3.54243974335212,1
"5348",8,8,4.4495426927381,1.62925894117705,1.22722541483112,3.86149990674121,0
"5349",9,8,2.95365227347375,1.54780518132899,1.54149097266294,2.52900072933933,-1
"5350",10,8,3.59697044282646,0.774177912558607,1.63875058320011,3.82122322445118,-2
"5351",11,8,2.81446038135836,1.09809012884117,2.03936415877489,3.5326425937239,-3
"5352",12,8,1.28935420370972,0.247563185951973,0.206244160443747,3.16375751198303,-4
"5353",13,8,3.39705994259401,-1.52354914904698,0.524854973482108,4.11087533825616,-5
"5354",14,8,1.24531010179819,0.728197176115784,-0.632507584330605,2.17816595979479,-6
"5355",15,8,1.27095034515682,-0.683586870812264,1.10665824657227,4.25051052214039,-7
"5356",16,8,0.01309683832873,-0.654721146636007,-1.08684300562556,5.64636635121392,-8
"5357",17,8,-0.234657192660426,-2.75442979325575,-0.714555871349545,4.93959347047662,-9
"5358",18,8,2.15438979663758,-2.29992768291218,0.644954202209473,4.45776448190012,-10
"5359",19,8,1.05286413114422,-1.36709111518568,-0.717902588149936,4.30984176548416,-11
"5360",20,8,-0.53494064825093,-3.24478590348491,-1.6162615319478,2.87026113961982,-12
"5361",1,9,4.38020560085949,5.60647536830878,4.29003989536431,2.1138831512652,8
"5362",2,9,6.30695582902915,3.6378532046088,1.8828961304901,4.46855150339259,7
"5363",3,9,5.75260787175455,2.79826236032795,3.67543569458088,1.95272515840473,6
"5364",4,9,3.89571467244862,3.38684721153224,1.89230644669439,1.56683888363885,5
"5365",5,9,4.48982258078431,2.81180303414161,1.51561215510221,3.54907634472376,4
"5366",6,9,4.98291384733828,3.65825481154102,3.37981440706356,3.03566141636116,3
"5367",7,9,5.73454561160399,3.61874006645189,1.25691519671477,4.44521419215133,2
"5368",8,9,4.11322775884045,1.84664629951574,4.78879797307988,4.34710818299033,1
"5369",9,9,3.66484969831003,1.77267509144356,2.67298722106814,3.81090911719817,0
"5370",10,9,3.87784784746731,0.260097305113247,1.73248442144516,3.96513536001827,-1
"5371",11,9,4.21057161541156,1.93997514070729,2.85302115317289,5.05996260473832,-2
"5372",12,9,3.76655787617239,-0.33514507939753,1.34496109609599,4.67041429289106,-3
"5373",13,9,3.78936106720618,0.403305500026839,-1.0503970148721,2.33442662604973,-4
"5374",14,9,2.38161355980016,1.08809638553454,0.658507667586012,3.93097742363635,-5
"5375",15,9,0.531815126735488,-1.62809985453116,-0.436094776640086,4.04252802965125,-6
"5376",16,9,1.72921053060216,-0.428436201260024,1.38144004245974,6.05851612784682,-7
"5377",17,9,1.27534531804926,-0.22666576501847,-0.823520185525232,5.44065677915243,-8
"5378",18,9,-0.879987203707022,0.945102957007208,0.671788713070116,3.22426883483885,-9
"5379",19,9,-0.547157473467664,-1.07416937415578,-1.17212359955288,4.0423089808337,-10
"5380",20,9,-1.6280347223397,-1.84132139446318,-1.44193400913545,5.26805588183581,-11
"5381",1,10,6.99844611027686,3.45322780097026,3.98920930688621,2.29411276770747,9
"5382",2,10,4.63320290224589,3.97090154896943,1.63879335958789,3.12316360851647,8
"5383",3,10,6.15639960399745,3.71568015238926,2.28673212044128,2.75698885697684,7
"5384",4,10,6.69618781938251,4.1742441077418,3.54373098098606,4.2099892309571,6
"5385",5,10,5.58157420171096,1.53936514022733,2.24233856718059,4.95716695537459,5
"5386",6,10,4.28278850187682,3.71852869455016,2.90321040859835,2.69720224098441,4
"5387",7,10,4.89871166645056,2.72212872216694,2.70997469725637,3.58976899955171,3
"5388",8,10,5.67460568125117,3.7075014010001,3.6046217823319,3.29758433535434,2
"5389",9,10,4.69811265269586,3.15525540539974,2.44251478774448,5.26352731759855,1
"5390",10,10,5.34583073443555,2.71077339634504,1.41891064147685,5.1396727532323,0
"5391",11,10,4.73037073533531,2.30019140837372,2.49355505103346,4.56997928443181,-1
"5392",12,10,4.05361205658345,3.37898883851531,1.80022707461217,6.30094511538371,-2
"5393",13,10,3.98485535394902,3.31862399193827,0.478037085905876,6.22970787139742,-3
"5394",14,10,3.7554159579118,2.26323044531676,1.04785056025225,6.05051211802516,-4
"5395",15,10,2.19256681006798,1.38046145480653,0.357202448432214,3.81069328748172,-5
"5396",16,10,1.82010445560772,-0.432442726420928,0.376222280768628,4.08902437084059,-6
"5397",17,10,2.77100613925889,-0.0398654680757981,0.389097600108971,6.32302564231012,-7
"5398",18,10,4.16112938472233,1.01538209997377,-0.723924487964989,4.75294962359979,-8
"5399",19,10,2.40671971219115,-2.65459701108325,-0.506661469096995,3.71667181495727,-9
"5400",20,10,0.529559696468461,-0.896646377184284,-3.50577893742987,5.57439709909772,-10
"5401",1,11,6.07826924176426,7.05259881279712,2.844589056637,2.43592252093118,10
"5402",2,11,7.23879018883854,5.47652494656131,4.51068954217584,2.98345341201237,9
"5403",3,11,6.15237470295917,6.133459553724,4.23258433746906,3.96610660955132,8
"5404",4,11,5.26087031731012,3.86830924734173,3.76581643306416,2.38360461044445,7
"5405",5,11,8.03110991921746,4.97850250533283,4.3672824821311,5.52363384968504,6
"5406",6,11,4.62227929599605,2.54059087730648,3.10447991912939,5.37316205645716,5
"5407",7,11,3.51005554460455,3.14763773851727,4.31414669947689,3.19302856780399,4
"5408",8,11,5.76742394289299,4.63301181858946,2.23708501681814,4.82968939188504,3
"5409",9,11,6.01489200506847,5.82530075963741,0.983972274759977,5.47216702100755,2
"5410",10,11,4.47294604717186,5.27360682810228,2.22684839803188,5.94949899981105,1
"5411",11,11,5.18172479034008,2.13478837793993,2.07211189669401,4.80183031706999,0
"5412",12,11,4.56858427533668,0.258993026199086,1.02255969572645,3.56618130764202,-1
"5413",13,11,6.42799648888657,3.75468349745552,1.84357943682947,3.95768362742572,-2
"5414",14,11,4.27405844047013,1.41603966265212,2.85398335446832,5.14108295883458,-3
"5415",15,11,3.04487271605575,0.999827823779485,0.0293387487623942,4.0988152531977,-4
"5416",16,11,3.04727743322132,0.924581574680361,0.222811063079767,5.35738742520026,-5
"5417",17,11,4.39053990274355,1.85009348959457,-0.909137339154835,4.28465759626758,-6
"5418",18,11,2.53031375613857,0.881660879309748,-2.01316310241438,3.93861201044377,-7
"5419",19,11,0.925579464903351,-2.37878025193358,-0.685964393099458,3.48986651503687,-8
"5420",20,11,2.60918467595769,-1.31647800854313,-1.06005409114733,4.14107592183096,-9
"5421",1,12,8.75834706442613,5.75079003076279,4.35095028385242,4.30860402489898,11
"5422",2,12,7.1005277984508,7.01749283513259,4.55823328837265,3.35075804530307,10
"5423",3,12,5.94405396946198,6.94917434166645,6.08458902145499,3.86737936552748,9
"5424",4,12,6.5014794833089,6.93079530871762,3.73085520242583,6.02726034782485,8
"5425",5,12,7.44061204375071,3.12131802922431,2.63008147733639,4.89709622146547,7
"5426",6,12,6.52996932626788,4.98570234128144,1.20325170138472,5.13622739213619,6
"5427",7,12,6.98964290887255,5.95270514304,2.1246873331101,4.49594336651375,5
"5428",8,12,6.17031003810091,4.24818830556292,4.96559336757795,6.69354042861393,4
"5429",9,12,7.94849333182943,4.48986063026046,3.15874794546595,6.28681451852139,3
"5430",10,12,6.58611109347317,4.67913078331867,2.73967152432484,7.177875844765,2
"5431",11,12,5.85175220903049,1.62090468781312,3.47342702632568,6.5109258980803,1
"5432",12,12,5.78859084753772,4.37507892328165,0.929155792432932,3.74800730145151,0
"5433",13,12,4.1575918895254,2.61717714907286,2.40554846163299,3.83714865726191,-1
"5434",14,12,5.02130724172603,3.33210968001661,4.38346991061085,6.44814869065987,-2
"5435",15,12,4.87085618503853,2.11668992666872,0.0506788192686278,6.99262437357609,-3
"5436",16,12,4.75469765186964,1.93187651631419,2.22475853594708,6.25878872837818,-4
"5437",17,12,5.08568440132022,1.02189680608921,2.03955712080367,6.78203045979869,-5
"5438",18,12,3.39417993200061,2.2662068690216,-1.58544070687717,6.69374385343695,-6
"5439",19,12,3.93956911973181,1.41799179374971,-0.80580074504808,6.3818269602497,-7
"5440",20,12,2.04330416874123,0.305880194881555,-0.321419242541308,5.685452020472,-8
"5441",1,13,8.44338827282404,7.53676158564519,3.83110145343653,5.16430750575781,12
"5442",2,13,7.47044289372443,6.87221312766767,3.85572236575072,4.80579277416951,11
"5443",3,13,9.86774753430932,6.3077732762615,5.94387575877711,5.17309827034252,10
"5444",4,13,8.14838900382935,6.07031872948157,3.34605464370211,6.41186822790061,9
"5445",5,13,9.27015957483999,7.81673200635857,5.67674437839164,7.94318512413594,8
"5446",6,13,6.72054592518471,8.32539793163684,3.71477044483811,5.9308461617775,7
"5447",7,13,8.70413716071988,5.5283661670762,3.3269089873598,6.21303999308369,6
"5448",8,13,7.72818832836016,5.90058675288458,4.3551189060662,4.89806632864772,5
"5449",9,13,6.50052950557495,5.11731922289112,2.99272925312304,5.73463823838907,4
"5450",10,13,6.93790727053433,5.11773229810342,2.29541269301924,5.12018248059412,3
"5451",11,13,6.51876498534643,3.43410905434744,2.53840892656833,6.80456722006613,2
"5452",12,13,5.03700090534541,5.54740271569965,1.73006757848843,5.8661872346195,1
"5453",13,13,6.38757604225961,4.00713176831787,0.777108482865821,6.03672756047356,0
"5454",14,13,5.32153210001319,4.61369752313919,3.3923976926946,6.22751027171092,-1
"5455",15,13,5.05482481456306,2.74855736064502,0.728695192909767,8.16400924534347,-2
"5456",16,13,4.3757178987321,4.34814467674406,1.6888375470992,6.93964053835102,-3
"5457",17,13,5.36804200840507,2.00435945160036,0.247125398978314,6.10148787069554,-4
"5458",18,13,5.45865065268374,2.94670695718737,-1.26509980044338,5.1694194888422,-5
"5459",19,13,3.95655024175864,4.34588888991652,-0.0850504283338213,6.17632444994824,-6
"5460",20,13,3.3001879701476,1.21067931839011,-0.53784878144804,4.74121699813582,-7
"5461",1,14,10.1572838992253,9.40501263457143,4.01143310263205,4.87993844909031,13
"5462",2,14,8.36651772645627,8.15669517897898,5.03340713667678,4.55640503805731,12
"5463",3,14,10.3980898778787,7.49972987226536,4.18081552472464,3.65904088604977,11
"5464",4,14,9.14599326927278,7.62684269948767,4.04386758666559,3.80115027247252,10
"5465",5,14,8.17182911378861,8.89039983009457,5.70351969678096,4.46566042736713,9
"5466",6,14,8.31052763291067,7.60204973895226,4.23560097901294,5.04816610383068,8
"5467",7,14,8.54674075079337,8.15008759891497,4.74016477064787,4.69309003899758,7
"5468",8,14,7.87543815197703,5.12322807578562,2.70399593970065,7.62821389946206,6
"5469",9,14,7.35655824572637,5.54963699860265,3.86708350285571,4.93079017601527,5
"5470",10,14,8.82484185826053,4.79958738658658,0.836909715823198,6.50406134176406,4
"5471",11,14,7.517949251073,6.24721005565127,3.28191246206389,5.92484149820813,3
"5472",12,14,8.24455308019041,5.32870195424896,2.44202887455431,7.72634230334785,2
"5473",13,14,6.40264710067584,5.48587220359834,1.912595084738,6.93368652781291,1
"5474",14,14,7.09496100127364,4.67114460930821,4.71706641388295,5.68941396192769,0
"5475",15,14,5.52082239287088,4.5680574941445,1.31340497079465,4.72978468691164,-1
"5476",16,14,6.63141297712894,4.6491402167287,0.746117380356209,6.67339143798283,-2
"5477",17,14,4.50600482751389,2.06842553281422,0.556933718115606,8.21452961342061,-3
"5478",18,14,5.90893763005741,2.37069070711719,-0.699213827659405,5.86496669554029,-4
"5479",19,14,6.0428020604377,2.61715884337472,-0.0429139489913419,7.16145959377995,-5
"5480",20,14,4.57111612563631,-0.114699027532549,-1.00248911318732,6.31940035163186,-6
"5481",1,15,9.19437237654211,9.93559594079708,5.77886673747893,6.31194485512174,14
"5482",2,15,9.88578753864606,8.35876597350734,3.6890170691395,4.74151697108287,13
"5483",3,15,10.3684112679691,9.35707306687048,5.13245876101229,7.22801655563144,12
"5484",4,15,10.3518158738083,5.66805657543149,5.57415255767248,7.22863488578438,11
"5485",5,15,10.2006001996388,8.63502155977905,4.19770724990995,8.02652381597994,10
"5486",6,15,9.09034640078964,7.1115383938134,3.16650954356581,5.95788682682604,9
"5487",7,15,8.90241306652394,7.81960910088367,5.4355357866349,8.32792776938178,8
"5488",8,15,6.84494141310469,7.24614845769902,4.93158421905528,6.73352858840252,7
"5489",9,15,8.44524483710953,6.87534316030372,2.45103839124006,7.00009460576098,6
"5490",10,15,8.71868611365801,6.89947341408624,2.92215991088402,9.27470875361572,5
"5491",11,15,8.83732434372074,8.31256238317386,4.6049801670207,8.82650416634589,4
"5492",12,15,8.48504931719158,7.53904353011281,4.0198690660123,9.72697726837492,3
"5493",13,15,8.17809044103246,4.09745726473078,1.6053878941829,7.53678931415887,2
"5494",14,15,8.74456451054305,5.3734329111909,1.52127599180121,7.02661761014973,1
"5495",15,15,7.61881351097964,4.94724843528057,3.24054548743309,7.54956695789545,0
"5496",16,15,7.67022528585205,5.91125996448811,5.43861942771049,7.88182194196473,-1
"5497",17,15,6.41132001641079,5.03492280160259,0.796572032311375,7.20621053888131,-2
"5498",18,15,7.24262081066086,4.28068611338382,-0.246238323829645,7.89282973446226,-3
"5499",19,15,6.97987105803386,1.87318610285239,2.43215938573981,7.07770983742227,-4
"5500",20,15,4.75210576501975,3.2206545174861,1.10108122018225,9.27874337120645,-5
"5501",1,16,12.2762597683859,12.3591577412972,5.49071581772817,5.43386520680282,15
"5502",2,16,12.0319742329348,10.4240869535032,5.48932770571998,7.88413793746035,14
"5503",3,16,9.37048234746136,10.4583935454,3.59789668320229,6.71763360443849,13
"5504",4,16,10.3444558289831,8.14439795228875,4.43364396601744,7.10097629351348,12
"5505",5,16,9.02094850255284,9.93437908776023,4.76124320994511,6.85130402988584,11
"5506",6,16,11.8713631149855,10.199118305057,3.40006964539631,6.70805464483987,10
"5507",7,16,11.3945916864667,10.6054411517566,4.47404864033375,7.14789819601677,9
"5508",8,16,9.9713582112306,8.90624038953458,4.74089947027655,8.90224991215508,8
"5509",9,16,10.4861509660548,6.67289676816908,4.21224545061099,8.90792426038198,7
"5510",10,16,11.4632521178209,8.10900977903096,4.25252653203681,7.53367933752018,6
"5511",11,16,10.7019779375964,7.6275653568119,3.31491209869983,6.67940761424143,5
"5512",12,16,9.84277347565196,7.92311548727849,2.66041208175036,7.41151596958572,4
"5513",13,16,8.30366461648014,8.36241148675494,1.23380948251997,7.22354939078094,3
"5514",14,16,9.31244966851339,5.17883222381218,3.2545732755312,9.78613219795022,2
"5515",15,16,7.86699329522626,6.88848278950378,3.01455424374265,8.68231173540096,1
"5516",16,16,4.7671918359621,5.88287363877515,1.51760310548825,9.41125039486338,0
"5517",17,16,8.74335199548879,3.57199768961667,1.52431242140535,6.97860564874711,-1
"5518",18,16,7.69857964697571,4.5969868473628,1.80403629821075,7.16258179515371,-2
"5519",19,16,6.57499685639156,4.43393159947045,0.901074476880997,7.3684609733809,-3
"5520",20,16,8.5267580817956,5.52722783942015,0.495073440161231,5.9138312757743,-4
"5521",1,17,12.5370404332007,11.2881843600412,4.57431360449194,4.73625869171071,16
"5522",2,17,11.8811085093898,10.871134230646,5.67063071876022,6.78521951515197,15
"5523",3,17,11.9733866961912,10.8466972067315,6.02729911641157,7.1951191095084,14
"5524",4,17,10.8794412778695,12.9875976384317,4.5715426720391,8.11345074093343,13
"5525",5,17,11.1085993996757,12.1439293673736,4.64004798554578,7.1817173575671,12
"5526",6,17,11.9260405173241,9.55639208720325,5.10925477151991,7.75924475819623,11
"5527",7,17,10.9675612320783,8.36041819283932,5.86603578277409,8.57472032307181,10
"5528",8,17,11.6503724916471,8.65453124559815,5.53549264052845,9.47419040269556,9
"5529",9,17,11.9526366005078,9.07363107372628,3.05289462932593,10.3799055531796,8
"5530",10,17,9.35978387395469,8.31952758742757,4.6680699235084,9.08185845201023,7
"5531",11,17,9.97904063895635,9.38645167030353,5.04247519190929,8.39132987273946,6
"5532",12,17,10.4626368693319,9.27345622621555,3.95868694494076,9.65446776510728,5
"5533",13,17,9.8693642642012,8.02265012241638,3.08547544415642,8.58513962690175,4
"5534",14,17,9.79576668619304,8.65505603274662,4.76616310380634,10.7172578135524,3
"5535",15,17,9.73111242493542,6.60571063399659,2.7401337604317,10.2871163503373,2
"5536",16,17,9.551801576304,7.96970065758043,2.638782208003,8.40887622854702,1
"5537",17,17,8.84931812710438,5.56230960242676,2.79335016532125,10.1609837963132,0
"5538",18,17,8.11160937804315,5.72675501930012,1.47842226204923,6.68295130527281,-1
"5539",19,17,9.60598647650327,7.16118947295802,0.589692591289707,8.20776115160075,-2
"5540",20,17,5.31034566967616,4.47385075322628,2.04858232622347,6.84664899874169,-3
"5541",1,18,12.0315423725486,11.422828325171,3.1862069683914,7.6222007318705,17
"5542",2,18,13.7509243332367,12.4888963295161,5.15565609279318,8.41148085432023,16
"5543",3,18,13.9912764283888,11.307723473337,6.9534339531957,7.9947028241731,15
"5544",4,18,11.9755342720639,12.5428052372506,5.53647627201996,9.26169714561395,14
"5545",5,18,13.0364238848769,11.6498165201009,4.51001894487791,6.79715606129721,13
"5546",6,18,12.4221843706796,11.8192560108595,3.65284490043278,6.49940830832196,12
"5547",7,18,13.2223603268045,10.3728761840647,5.37945882666551,8.51779780679678,11
"5548",8,18,13.7260968223095,11.2357619188063,6.07752778394223,8.8745370716168,10
"5549",9,18,13.4210623246386,10.5448533691093,5.12084130490205,6.72808585999645,9
"5550",10,18,12.0459986633359,9.7084621660318,4.21998551474689,8.46582087033818,8
"5551",11,18,9.34124850294941,9.8348854125925,4.81867994710415,9.0147099163181,7
"5552",12,18,11.0054553311232,7.83588825117951,3.16722275190256,11.4037789064558,6
"5553",13,18,12.444963993193,10.7803339449876,4.42219496146463,8.35157741374789,5
"5554",14,18,9.68690212610716,6.18454982850265,3.62470190127114,8.75807826033538,4
"5555",15,18,10.6127898641355,8.94389303828921,2.68957132783633,7.82727972534066,3
"5556",16,18,10.7096178653918,9.01847589396055,3.95496002379399,9.9777783314399,2
"5557",17,18,11.1296010326464,5.73882786151397,3.33467001662135,8.97501906192293,1
"5558",18,18,7.81201657591216,8.21135253123857,2.54175143588821,8.5599100362128,0
"5559",19,18,7.6330886272672,6.68232794116761,2.37110831396644,8.83696845014692,-1
"5560",20,18,8.52013747580003,5.72833289418068,2.19851834504207,10.1083409561728,-2
"5561",1,19,14.1039968521367,13.4230981471993,6.71381668452899,10.0559413580381,18
"5562",2,19,13.767543629405,13.6315638488537,6.03374662812386,7.9236771107618,17
"5563",3,19,13.4399439184629,13.0169222137244,6.14170657684226,8.51995879711639,16
"5564",4,19,14.5051464093443,13.2742836200426,4.97634581623127,9.24984174333772,15
"5565",5,19,14.468398275506,12.3557608352647,7.03396167620862,9.27686727911223,14
"5566",6,19,13.6238538301498,11.7504449731034,6.44028321894739,9.49971643426338,13
"5567",7,19,14.4610609932306,12.388095437983,4.38893520435861,8.6728641558097,12
"5568",8,19,12.5836254355484,11.1205706589407,6.64089923391714,8.749255440593,11
"5569",9,19,13.6479235668928,11.4430233389978,5.08167439071764,10.8272005736549,10
"5570",10,19,13.1053465153156,12.9868837338261,4.85691404002187,10.2422436040229,9
"5571",11,19,12.9364620031276,10.9297245731867,4.87823355361788,8.73630766724432,8
"5572",12,19,12.8862313965057,8.27819695910503,5.52210383675902,10.3202475004058,7
"5573",13,19,11.8325573520685,9.08689269775076,5.55270957810282,8.1592622232273,6
"5574",14,19,11.1433903127368,9.06931061996735,4.28498889680764,8.06419319554482,5
"5575",15,19,11.4115242209881,11.8319473094094,4.86860463910222,10.0729100645548,4
"5576",16,19,10.1750134449843,7.75546382504613,2.1256960112933,9.83704282302669,3
"5577",17,19,9.24626679619285,8.67582967285121,4.09626565059829,10.3855659852347,2
"5578",18,19,10.5288883362091,9.79663494160578,3.25291886379814,10.9673901470724,1
